x,y,status,visited,last_seen_step,floor_factor,victim_present,victim_id,vitals_read,vitals_raw,g_cost,parent_x,parent_y,neighbors_clear,tri_color
34,62,clear,1,251,,0,,0,[],,,,[],
92,3,clear,1,789,,0,,0,[],,,,[],
37,67,clear,1,267,,0,,0,[],,,,[],
9,5,wall,0,1497,,0,,0,[],,,,[],
28,18,wall,0,1497,,0,,0,[],,,,[],
27,22,clear,1,1467,,0,,0,[],,,,[],
30,27,clear,0,1479,,0,,0,[],,,,[],
7,80,clear,1,509,,0,,0,[],,,,[],
4,11,clear,1,1227,,0,,0,[],,,,[],
23,24,clear,1,1423,,0,,0,[],,,,[],
83,75,clear,1,488,,0,,0,[],,,,[],
41,78,clear,1,377,,0,,0,[],,,,[],
60,91,clear,0,1143,,0,,0,[],,,,[],
13,16,clear,1,1266,,0,,0,[],,,,[],
44,83,clear,0,350,,0,,0,[],,,,[],
76,35,clear,1,1477,,0,,0,[],,,,[],
34,75,clear,1,429,,0,,0,[],,,,[],
92,16,clear,1,391,,0,,0,[],,,,[],
37,80,clear,1,385,,1,181,1,"[182.0, 39.0, 143.0, 43.0, 89.0, 76.0, 34.48955262175142, 0.0, 3.0, 1.0, 3.0, 10.0, 2.0]",,,,[],black
78,81,clear,0,1233,,0,,0,[],,,,[],
50,19,wall,0,1497,,0,,0,[],,,,[],
69,32,clear,0,1499,,0,,0,[],,,,[],
8,22,clear,1,1338,,0,,0,[],,,,[],
27,35,clear,0,1405,,0,,0,[],,,,[],
71,78,clear,1,1281,,0,,0,[],,,,[],
90,91,clear,0,526,,0,,0,[],,,,[],
29,81,clear,1,455,,0,,0,[],,,,[],
87,22,wall,0,1449,,0,,0,[],,,,[],
20,32,clear,1,1391,,1,70,1,"[71.0, 32.0, 61.0, 18.0, 122.0, 99.0, 37.39762576102616, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
4,24,clear,1,1328,,0,,0,[],,,,[],
64,38,clear,0,133,,0,,0,[],,,,[],
25,83,clear,1,957,,1,162,1,"[163.0, 41.0, 107.0, 24.0, 103.0, 94.0, 38.007981810255174, 1.0, 2.0, 0.0, 0.0, 13.0, 1.0]",,,,[],black
57,35,clear,0,120,,0,,0,[],,,,[],
76,48,clear,1,652,,0,,0,[],,,,[],
50,32,clear,1,181,,0,,0,[],,,,[],
91,33,clear,1,644,,0,,0,[],,,,[],
87,35,clear,1,939,,0,,0,[],,,,[],
45,38,clear,1,81.5,,0,,0,[],,,,[],
64,51,clear,1,303,,0,,0,[],,,,[],
3,41,clear,1,766,,0,,0,[],,,,[],
79,36,wall,0,1503,,0,,0,[],,,,[],
18,56,clear,0,656,,0,,0,[],,,,[],
91,46,clear,1,858.3333333333334,,0,,0,[],,,,[],
75,38,clear,1,1474,,0,,0,[],,,,[],
52,54,clear,0,46,,0,,0,[],,,,[],
10,57,clear,0,706,,0,,0,[],,,,[],
45,51,clear,1,24,,0,,0,[],,,,[],
86,52,clear,1,1102.5,,0,,0,[],,,,[],
3,54,clear,0,806,,0,,0,[],,,,[],
89,57,clear,1,1073,,0,,0,[],,,,[],
77,3,clear,1,931,,0,,0,[],,,,[],
80,8,clear,1,932,,0,,0,[],,,,[],
79,49,clear,1,629.3333333333334,,0,,0,[],,,,[],
63,41,clear,1,190.5,,0,,0,[],,,,[],
82,54,clear,0,1055.5,,0,,0,[],,,,[],
40,57,clear,0,100,,0,,0,[],,,,[],
72,9,clear,1,921.5,,0,,0,[],,,,[],
56,1,clear,1,894,,0,,0,[],,,,[],
75,51,clear,1,190,,0,,0,[],,,,[],
33,54,clear,1,201,,0,,0,[],,,,[],
74,55,clear,1,218,,0,,0,[],,,,[],
93,68,clear,0,619,,0,,0,[],,,,[],
65,6,clear,1,995.5,,0,,0,[],,,,[],
10,70,clear,1,562,,0,,0,[],,,,[],
67,52,clear,1,347,,1,395,1,"[396.0, 31.0, 125.0, 33.0, 85.0, 84.0, 34.322159218026265, 0.0, 3.0, 1.0, 0.0, 9.0, 2.0]",,,,[],black
86,65,clear,1,642,,0,,0,[],,,,[],
70,57,clear,1,384,,0,,0,[],,,,[],
89,70,wall,0,1401,,0,,0,[],,,,[],
47,73,clear,0,149,,0,,0,[],,,,[],
19,11,wall,0,1497,,0,,0,[],,,,[],
5,76,clear,1,885,,0,,0,[],,,,[],
63,54,clear,1,334,,0,,0,[],,,,[],
40,70,clear,1,165,,0,,0,[],,,,[],
81,71,clear,1,879.5,,0,,0,[],,,,[],
53,9,clear,1,887,,0,,0,[],,,,[],
39,74,clear,1,366,,0,,0,[],,,,[],
37,1,clear,0,1372,,0,,0,[],,,,[],
14,17,clear,1,1267,,0,,0,[],,,,[],
13,58,clear,0,668,,0,,0,[],,,,[],
46,6,clear,1,849,,0,,0,[],,,,[],
32,71,clear,1,427,,0,,0,[],,,,[],
16,63,clear,1,644,,0,,0,[],,,,[],
90,12,clear,1,798.5,,1,300,1,"[301.0, 37.0, 148.0, 43.0, 65.0, 78.0, 34.61897830246068, 0.0, 3.0, 1.0, 3.0, 11.0, 2.0]",,,,[],black
35,76,clear,1,292,,0,,0,[],,,,[],
49,11,clear,0,832,,0,,0,[],,,,[],
7,14,clear,1,1242,,0,,0,[],,,,[],
48,15,clear,1,823,,0,,0,[],,,,[],
9,60,clear,1,705,,0,,0,[],,,,[],
83,9,clear,1,900,,0,,0,[],,,,[],
28,73,clear,1,421,,0,,0,[],,,,[],
69,74,clear,1,1279,,0,,0,[],,,,[],
25,4,clear,1,1042,,0,,0,[],,,,[],
44,17,clear,1,795,,0,,0,[],,,,[],
2,20,clear,1,1312,,0,,0,[],,,,[],
81,84,clear,0,550,,0,,0,[],,,,[],
34,9,clear,1,1010,,0,,0,[],,,,[],
20,74,wall,0,1503,,0,,0,[],,,,[],
23,79,clear,1,934,,0,,0,[],,,,[],
55,31,clear,0,227,,0,,0,[],,,,[],
13,71,clear,1,576,,0,,0,[],,,,[],
32,84,clear,0,1025,,0,,0,[],,,,[],
16,76,clear,1,913,,0,,0,[],,,,[],
90,25,clear,1,690.5,,0,,0,[],,,,[],
35,89,clear,1,1035,,0,,0,[],,,,[],
76,90,clear,1,1223,,0,,0,[],,,,[],
48,28,clear,0,197,,0,,0,[],,,,[],
92,71,clear,1,616,,0,,0,[],,,,[],
9,73,clear,1,898,,0,,0,[],,,,[],
69,87,clear,1,1180,,0,,0,[],,,,[],
8,77,clear,0,892,,0,,0,[],,,,[],
27,90,clear,1,995,,0,,0,[],,,,[],
85,31,wall,0,1401,,0,,0,[],,,,[],
4,79,clear,1,522,,0,,0,[],,,,[],
23,92,clear,0,988,,0,,0,[],,,,[],
64,93,clear,1,1151,,0,,0,[],,,,[],
36,31,clear,1,1493,,0,,0,[],,,,[],
38,77,clear,0,365,,0,,0,[],,,,[],
57,90,clear,1,1139,,0,,0,[],,,,[],
29,28,clear,0,1476,,0,,0,[],,,,[],
73,34,clear,1,1496,,0,,0,[],,,,[],
6,44,clear,1,767,,0,,0,[],,,,[],
92,84,wall,0,1401,,0,,0,[],,,,[],
50,87,clear,1,1119,,0,,0,[],,,,[],
91,88,clear,1,524,,0,,0,[],,,,[],
85,44,clear,1,565.5,,0,,0,[],,,,[],
24,34,clear,1,1408,,0,,0,[],,,,[],
43,47,clear,1,38,,0,,0,[],,,,[],
84,85,clear,1,563,,0,,0,[],,,,[],
1,50,clear,1,788,,0,,0,[],,,,[],
87,90,clear,1,533,,1,340,1,"[341.0, 33.0, 4.0, 0.0, 0.0, 69.0, 32.39043373634507, 0.0, 3.0, 1.0, 0.0, 3.0, 3.0]",,,,[],black
17,31,clear,1,1368,,0,,0,[],,,,[],
77,45,clear,1,625.6666666666666,,0,,0,[],,,,[],
80,50,clear,1,802.5,,0,,0,[],,,,[],
38,90,clear,0,1046,,0,,0,[],,,,[],
54,34,wall,0,1497,,0,,0,[],,,,[],
73,47,clear,1,656.6666666666666,,0,,0,[],,,,[],
75,93,clear,1,1172,,1,319,1,"[320.0, 46.0, 114.0, 27.0, 97.0, 93.0, 37.261954958942454, 1.0, 2.0, 0.0, 0.0, 13.0, 0.0]",,,,[],black
22,1,clear,1,1100,,0,,0,[],,,,[],
66,44,clear,1,265,,0,,0,[],,,,[],
1,63,clear,1,828,,0,,0,[],,,,[],
77,58,clear,1,681,,0,,0,[],,,,[],
42,37,clear,0,141,,0,,0,[],,,,[],
61,50,clear,1,306,,0,,0,[],,,,[],
80,63,clear,0,989.5,,0,,0,[],,,,[],
52,1,clear,1,1151,,0,,0,[],,,,[],
93,2,clear,1,790.5,,0,,0,[],,,,[],
10,4,clear,0,1168,,0,,0,[],,,,[],
51,5,clear,1,1105,,0,,0,[],,,,[],
54,47,clear,1,95,,0,,0,[],,,,[],
31,63,clear,1,254,,0,,0,[],,,,[],
89,4,clear,1,811.5,,0,,0,[],,,,[],
88,45,clear,1,855.6666666666666,,0,,0,[],,,,[],
47,7,clear,1,846,,0,,0,[],,,,[],
46,48,clear,1,45,,0,,0,[],,,,[],
5,10,clear,1,1228,,0,,0,[],,,,[],
49,53,clear,1,74,,0,,0,[],,,,[],
82,1,clear,1,1269,,0,,0,[],,,,[],
40,4,wall,0,1449,,0,,0,[],,,,[],
81,5,clear,1,895.5,,0,,0,[],,,,[],
58,58,clear,0,326,,0,,0,[],,,,[],
42,50,clear,1,25.5,,0,,0,[],,,,[],
0,53,clear,0,807,,0,,0,[],,,,[],
74,2,clear,1,918.5,,0,,0,[],,,,[],
93,15,clear,0,392,,0,,0,[],,,,[],
32,5,clear,0,1018,,0,,0,[],,,,[],
35,10,clear,1,965,,0,,0,[],,,,[],
72,77,clear,1,1282,,1,308,1,"[309.0, 48.0, 118.0, 43.0, 80.0, 78.0, 34.7384617861969, 0.0, 3.0, 1.0, 2.0, 10.0, 2.0]",,,,[],black
70,4,clear,1,983,,0,,0,[],,,,[],
28,7,clear,1,1077,,0,,0,[],,,,[],
14,72,clear,1,576,,0,,0,[],,,,[],
88,58,clear,1,1072,,0,,0,[],,,,[],
47,20,clear,1,811,,0,,0,[],,,,[],
5,23,clear,1,1329,,1,61,1,"[62.0, 31.0, 4.0, 0.0, 0.0, 74.0, 31.365680751934377, 0.0, 3.0, 0.0, 3.0, 3.0, 3.0]",,,,[],black
68,79,clear,0,1254,,0,,0,[],,,,[],
21,4,clear,1,1139,,0,,0,[],,,,[],
62,5,clear,0,996,,0,,0,[],,,,[],
7,69,clear,1,845,,0,,0,[],,,,[],
26,82,clear,1,956,,0,,0,[],,,,[],
20,8,clear,1,1139,,0,,0,[],,,,[],
23,13,clear,0,1063,,0,,0,[],,,,[],
83,64,clear,0,990,,0,,0,[],,,,[],
0,66,clear,1,875,,0,,0,[],,,,[],
41,67,clear,1,162,,0,,0,[],,,,[],
13,5,clear,1,1158,,0,,0,[],,,,[],
44,72,clear,1,156,,0,,0,[],,,,[],
16,10,clear,1,1141,,1,45,1,"[46.0, 37.0, 108.0, 27.0, 88.0, 90.0, 38.059591156504965, 0.0, 1.0, 1.0, 0.0, 13.0, 0.0]",,,,[],black
35,23,clear,1,1455,,0,,0,[],,,,[],
34,64,clear,1,251,,0,,0,[],,,,[],
92,5,clear,1,785.5,,0,,0,[],,,,[],
37,69,clear,1,304,,0,,0,[],,,,[],
9,7,clear,1,1225,,0,,0,[],,,,[],
50,8,clear,1,884,,0,,0,[],,,,[],
27,24,clear,1,1472,,1,72,1,"[73.0, 29.0, 64.0, 19.0, 121.0, 97.0, 36.924023512473305, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
90,80,clear,1,593,,0,,0,[],,,,[],
7,82,clear,0,510,,0,,0,[],,,,[],
4,13,clear,0,1214,,0,,0,[],,,,[],
23,26,clear,1,1420,,0,,0,[],,,,[],
83,77,clear,1,489,,0,,0,[],,,,[],
41,80,clear,0,377,,0,,0,[],,,,[],
60,93,clear,1,1143,,0,,0,[],,,,[],
13,18,clear,0,1277,,0,,0,[],,,,[],
76,37,clear,1,1475,,0,,0,[],,,,[],
15,27,clear,0,1347,,0,,0,[],,,,[],
92,18,clear,1,385,,0,,0,[],,,,[],
18,32,clear,1,1389,,0,,0,[],,,,[],
78,83,clear,1,1233,,0,,0,[],,,,[],
50,21,clear,1,772,,0,,0,[],,,,[],
36,86,clear,0,1030,,0,,0,[],,,,[],
8,24,clear,0,1334,,0,,0,[],,,,[],
71,80,clear,0,1248,,0,,0,[],,,,[],
29,83,clear,1,1022,,0,,0,[],,,,[],
87,24,clear,1,1007,,0,,0,[],,,,[],
4,26,clear,0,1326,,0,,0,[],,,,[],
64,40,clear,1,191,,0,,0,[],,,,[],
25,85,clear,1,1022,,0,,0,[],,,,[],
66,86,clear,0,1182,,0,,0,[],,,,[],
57,37,clear,0,120,,0,,0,[],,,,[],
91,35,clear,1,640,,0,,0,[],,,,[],
87,37,clear,1,625.5,,0,,0,[],,,,[],
45,40,clear,1,89.5,,0,,0,[],,,,[],
64,53,clear,1,336,,0,,0,[],,,,[],
3,43,clear,1,771,,0,,0,[],,,,[],
38,37,clear,1,1498,,0,,0,[],,,,[],
79,38,wall,0,1503,,0,,0,[],,,,[],
82,43,wall,0,1497,,0,,0,[],,,,[],
40,46,clear,0,18,,0,,0,[],,,,[],
91,48,clear,1,838.3333333333334,,0,,0,[],,,,[],
75,40,clear,0,1463,,0,,0,[],,,,[],
52,56,clear,0,45,,0,,0,[],,,,[],
93,57,clear,1,1074,,1,407,1,"[408.0, 50.0, 131.0, 39.0, 58.0, 88.0, 33.99381609936995, 0.0, 3.0, 1.0, 0.0, 9.0, 2.0]",,,,[],black
10,59,clear,1,706,,0,,0,[],,,,[],
68,0,clear,1,922.5,,0,,0,[],,,,[],
67,41,clear,0,259.5,,0,,0,[],,,,[],
26,3,clear,1,1035,,1,74,1,"[75.0, 37.0, 66.0, 14.0, 117.0, 95.0, 36.34670784531519, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
86,54,clear,1,1038.5,,0,,0,[],,,,[],
70,46,clear,0,262,,0,,0,[],,,,[],
3,56,clear,0,810,,0,,0,[],,,,[],
89,59,clear,1,1072,,0,,0,[],,,,[],
19,0,clear,0,1103,,0,,0,[],,,,[],
5,65,clear,1,876,,0,,0,[],,,,[],
79,51,clear,1,804.5,,0,,0,[],,,,[],
63,43,clear,1,890,,0,,0,[],,,,[],
82,56,clear,1,691,,0,,0,[],,,,[],
40,59,clear,1,102,,0,,0,[],,,,[],
56,3,clear,1,874,,0,,0,[],,,,[],
33,56,clear,1,211,,0,,0,[],,,,[],
74,57,clear,1,391,,0,,0,[],,,,[],
93,70,clear,1,615,,1,347,1,"[348.0, 32.0, 148.0, 40.0, 85.0, 77.0, 34.741564641057344, 0.0, 3.0, 1.0, 0.0, 10.0, 2.0]",,,,[],black
32,60,clear,0,219,,0,,0,[],,,,[],
65,8,clear,1,993,,0,,0,[],,,,[],
49,0,clear,1,1150.5,,0,,0,[],,,,[],
35,65,clear,1,251,,0,,0,[],,,,[],
7,3,clear,1,1174,,1,21,1,"[22.0, 41.0, 4.0, 0.0, 0.0, 40.0, 26.824539412568978, 0.0, 3.0, 0.0, 3.0, 3.0, 3.0]",,,,[],black
67,54,clear,1,363,,0,,0,[],,,,[],
86,67,clear,0,638,,0,,0,[],,,,[],
70,59,clear,1,384,,0,,0,[],,,,[],
9,49,clear,0,727,,0,,0,[],,,,[],
28,62,clear,1,234,,0,,0,[],,,,[],
47,75,clear,0,148,,0,,0,[],,,,[],
41,1,clear,1,1385,,0,,0,[],,,,[],
5,78,clear,1,887,,0,,0,[],,,,[],
63,56,clear,1,370,,1,392,1,"[393.0, 36.0, 77.0, 16.0, 123.0, 99.0, 37.16957817546406, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
62,60,clear,0,323,,0,,0,[],,,,[],
81,73,clear,1,879.5,,0,,0,[],,,,[],
39,76,clear,1,366,,1,190,1,"[191.0, 41.0, 6.0, 0.0, 2.0, 47.0, 31.424132198309582, 0.0, 3.0, 0.0, 0.0, 4.0, 3.0]",,,,[],black
37,3,clear,0,1372,,0,,0,[],,,,[],
14,19,clear,1,1276,,0,,0,[],,,,[],
13,60,clear,0,638,,0,,0,[],,,,[],
32,73,clear,1,429,,0,,0,[],,,,[],
51,86,clear,1,1120,,0,,0,[],,,,[],
71,1,clear,1,927,,0,,0,[],,,,[],
16,65,clear,0,628,,0,,0,[],,,,[],
90,14,clear,1,767.5,,0,,0,[],,,,[],
35,78,clear,0,385,,0,,0,[],,,,[],
7,16,clear,1,1285,,0,,0,[],,,,[],
48,17,clear,1,821,,0,,0,[],,,,[],
92,60,clear,1,803,,0,,0,[],,,,[],
9,62,clear,0,675,,0,,0,[],,,,[],
28,75,clear,1,438,,0,,0,[],,,,[],
69,76,clear,1,1279,,0,,0,[],,,,[],
41,14,clear,0,739,,0,,0,[],,,,[],
27,79,clear,1,461,,0,,0,[],,,,[],
25,6,clear,1,1082,,0,,0,[],,,,[],
44,19,clear,1,800,,0,,0,[],,,,[],
30,84,clear,1,1024,,0,,0,[],,,,[],
2,22,clear,0,1315,,0,,0,[],,,,[],
81,86,clear,0,554,,0,,0,[],,,,[],
34,11,clear,1,967,,0,,0,[],,,,[],
20,76,clear,1,927,,0,,0,[],,,,[],
4,68,clear,1,878,,0,,0,[],,,,[],
23,81,clear,1,955,,0,,0,[],,,,[],
55,33,clear,1,229,,0,,0,[],,,,[],
13,73,clear,1,902,,0,,0,[],,,,[],
16,78,clear,0,482,,0,,0,[],,,,[],
90,27,clear,1,689.5,,0,,0,[],,,,[],
76,92,clear,1,1171,,0,,0,[],,,,[],
48,30,clear,0,186,,0,,0,[],,,,[],
92,73,clear,1,609,,0,,0,[],,,,[],
69,89,clear,0,1192,,0,,0,[],,,,[],
8,79,clear,0,886,,0,,0,[],,,,[],
27,92,clear,1,985,,0,,0,[],,,,[],
25,19,clear,0,1441,,0,,0,[],,,,[],
85,33,wall,0,1401,,0,,0,[],,,,[],
43,36,clear,0,140,,0,,0,[],,,,[],
84,74,clear,1,487,,0,,0,[],,,,[],
87,79,clear,1,580,,0,,0,[],,,,[],
4,81,clear,1,515,,0,,0,[],,,,[],
36,33,clear,0,1492,,0,,0,[],,,,[],
55,46,clear,1,798.5,,0,,0,[],,,,[],
38,79,clear,1,378,,0,,0,[],,,,[],
57,92,clear,0,1139,,0,,0,[],,,,[],
73,36,clear,0,1490,,0,,0,[],,,,[],
6,46,clear,0,742,,0,,0,[],,,,[],
50,89,clear,1,1114,,0,,0,[],,,,[],
91,90,clear,0,524,,0,,0,[],,,,[],
85,46,clear,0,565,,0,,0,[],,,,[],
24,36,clear,0,1402,,0,,0,[],,,,[],
43,49,clear,1,31.333333333333332,,0,,0,[],,,,[],
84,87,clear,1,563,,0,,0,[],,,,[],
1,52,clear,0,806,,0,,0,[],,,,[],
17,33,clear,1,1389,,0,,0,[],,,,[],
77,47,clear,1,627.3333333333334,,0,,0,[],,,,[],
80,52,clear,1,798.5,,0,,0,[],,,,[],
38,92,clear,1,1046,,0,,0,[],,,,[],
73,49,clear,1,653.3333333333334,,0,,0,[],,,,[],
88,34,clear,1,945,,1,295,1,"[296.0, 44.0, 135.0, 38.0, 66.0, 81.0, 35.24306230075104, 0.0, 3.0, 1.0, 2.0, 11.0, 2.0]",,,,[],black
65,50,clear,1,295,,0,,0,[],,,,[],
68,55,clear,1,375,,0,,0,[],,,,[],
1,65,clear,1,875,,0,,0,[],,,,[],
77,60,clear,1,679,,0,,0,[],,,,[],
42,39,clear,1,89,,0,,0,[],,,,[],
61,52,clear,1,311,,0,,0,[],,,,[],
80,65,clear,1,989,,0,,0,[],,,,[],
93,4,clear,1,788,,0,,0,[],,,,[],
10,6,clear,1,1225,,0,,0,[],,,,[],
51,7,clear,1,887,,0,,0,[],,,,[],
54,49,clear,1,85,,0,,0,[],,,,[],
86,1,clear,1,799,,0,,0,[],,,,[],
31,65,clear,1,256,,0,,0,[],,,,[],
89,6,clear,1,798,,0,,0,[],,,,[],
88,47,clear,1,855.6666666666666,,0,,0,[],,,,[],
47,9,clear,0,840,,0,,0,[],,,,[],
46,50,clear,1,45,,0,,0,[],,,,[],
5,12,clear,0,1229,,0,,0,[],,,,[],
49,55,clear,1,44,,0,,0,[],,,,[],
7,58,clear,1,707,,0,,0,[],,,,[],
81,7,clear,1,923.5,,0,,0,[],,,,[],
40,6,clear,1,940,,0,,0,[],,,,[],
39,10,clear,0,945,,0,,0,[],,,,[],
42,52,clear,1,31.5,,0,,0,[],,,,[],
0,55,clear,1,809,,0,,0,[],,,,[],
74,4,clear,1,954,,0,,0,[],,,,[],
93,17,wall,0,1497,,0,,0,[],,,,[],
32,7,clear,1,1015,,0,,0,[],,,,[],
51,20,wall,0,1497,,0,,0,[],,,,[],
35,12,clear,0,965,,0,,0,[],,,,[],
34,53,clear,1,200,,0,,0,[],,,,[],
67,1,clear,1,626,,0,,0,[],,,,[],
72,79,clear,1,1282,,0,,0,[],,,,[],
37,58,clear,0,194,,0,,0,[],,,,[],
70,6,clear,1,984,,0,,0,[],,,,[],
28,9,clear,1,1078,,0,,0,[],,,,[],
69,10,wall,0,1401,,0,,0,[],,,,[],
14,74,clear,1,911,,0,,0,[],,,,[],
5,25,clear,1,1329,,0,,0,[],,,,[],
90,69,clear,0,630,,0,,0,[],,,,[],
62,7,clear,0,1328,,0,,0,[],,,,[],
7,71,clear,1,878,,0,,0,[],,,,[],
26,84,clear,1,1022,,0,,0,[],,,,[],
20,10,clear,1,1139,,0,,0,[],,,,[],
83,66,clear,0,637,,0,,0,[],,,,[],
0,68,clear,1,875,,0,,0,[],,,,[],
41,69,clear,1,160,,0,,0,[],,,,[],
13,7,clear,1,1154,,0,,0,[],,,,[],
44,74,clear,1,154,,0,,0,[],,,,[],
32,20,clear,0,1451,,0,,0,[],,,,[],
16,12,clear,1,1260,,0,,0,[],,,,[],
2,77,clear,1,865,,0,,0,[],,,,[],
35,25,clear,0,1483,,0,,0,[],,,,[],
34,66,clear,1,251,,0,,0,[],,,,[],
92,7,clear,1,776.5,,0,,0,[],,,,[],
37,71,clear,1,304,,0,,0,[],,,,[],
9,9,clear,0,1193,,0,,0,[],,,,[],
50,10,wall,0,1497,,0,,0,[],,,,[],
55,88,clear,1,1135,,0,,0,[],,,,[],
8,13,clear,1,1244,,0,,0,[],,,,[],
27,26,clear,1,1474,,0,,0,[],,,,[],
11,18,clear,1,1279,,0,,0,[],,,,[],
90,82,clear,1,592,,0,,0,[],,,,[],
29,72,clear,1,427,,0,,0,[],,,,[],
23,28,clear,1,1418,,0,,0,[],,,,[],
41,82,clear,1,353,,0,,0,[],,,,[],
25,74,wall,0,1503,,0,,0,[],,,,[],
44,87,clear,0,1066,,0,,0,[],,,,[],
85,88,clear,1,562,,0,,0,[],,,,[],
57,26,clear,0,219,,0,,0,[],,,,[],
76,39,clear,1,1466,,0,,0,[],,,,[],
92,20,clear,1,697.5,,0,,0,[],,,,[],
18,34,clear,1,1389,,0,,0,[],,,,[],
78,85,clear,1,1231,,0,,0,[],,,,[],
50,23,wall,0,1497,,0,,0,[],,,,[],
91,24,clear,1,691,,0,,0,[],,,,[],
36,88,clear,1,1032,,0,,0,[],,,,[],
8,26,clear,1,1332,,0,,0,[],,,,[],
29,85,clear,1,1022,,1,166,1,"[167.0, 50.0, 0.0, 1.0, 0.0, 26.0, 29.676696965377616, 0.0, 3.0, 0.0, 3.0, 3.0, 3.0]",,,,[],black
87,26,clear,1,1007,,0,,0,[],,,,[],
64,42,clear,1,676,,0,,0,[],,,,[],
25,87,clear,1,1022,,0,,0,[],,,,[],
66,88,clear,0,1186,,0,,0,[],,,,[],
24,91,clear,1,991,,0,,0,[],,,,[],
57,39,clear,0,110,,0,,0,[],,,,[],
91,37,clear,1,622.5,,0,,0,[],,,,[],
33,32,clear,1,1498,,0,,0,[],,,,[],
52,45,clear,1,98,,0,,0,[],,,,[],
54,91,clear,1,1104,,0,,0,[],,,,[],
87,39,clear,1,622.5,,0,,0,[],,,,[],
45,42,clear,1,99,,0,,0,[],,,,[],
86,43,clear,1,584.5,,0,,0,[],,,,[],
3,45,clear,0,770,,0,,0,[],,,,[],
89,48,clear,1,837.6666666666666,,0,,0,[],,,,[],
79,40,wall,0,1503,,0,,0,[],,,,[],
82,45,clear,1,283,,0,,0,[],,,,[],
40,48,clear,1,19,,0,,0,[],,,,[],
72,0,clear,1,918.5,,0,,0,[],,,,[],
75,42,clear,1,804.5,,0,,0,[],,,,[],
52,58,clear,0,42,,0,,0,[],,,,[],
93,59,clear,1,803,,1,378,1,"[379.0, 23.0, 4.0, 0.0, 3.0, 73.0, 28.404286190505758, 0.0, 3.0, 1.0, 3.0, 4.0, 3.0]",,,,[],black
10,61,clear,1,674,,0,,0,[],,,,[],
68,2,clear,1,922.5,,0,,0,[],,,,[],
67,43,clear,0,262,,0,,0,[],,,,[],
26,5,clear,1,1041,,0,,0,[],,,,[],
86,56,clear,1,1028,,0,,0,[],,,,[],
70,48,clear,1,303,,0,,0,[],,,,[],
89,61,clear,1,802,,0,,0,[],,,,[],
19,2,clear,1,1105,,0,,0,[],,,,[],
5,67,clear,1,876,,0,,0,[],,,,[],
79,53,clear,1,827,,0,,0,[],,,,[],
63,45,clear,0,276,,0,,0,[],,,,[],
82,58,clear,1,688,,0,,0,[],,,,[],
40,61,clear,1,110,,0,,0,[],,,,[],
81,62,clear,0,996,,0,,0,[],,,,[],
53,0,clear,0,898,,0,,0,[],,,,[],
56,5,clear,1,1119,,0,,0,[],,,,[],
14,8,clear,1,1144,,0,,0,[],,,,[],
74,59,clear,1,392,,0,,0,[],,,,[],
93,72,clear,1,610,,0,,0,[],,,,[],
32,62,clear,1,254,,0,,0,[],,,,[],
49,2,clear,1,1151.5,,1,206,1,"[207.0, 34.0, 126.0, 34.0, 75.0, 86.0, 34.588885708245115, 0.0, 3.0, 1.0, 0.0, 11.0, 2.0]",,,,[],black
90,3,clear,1,813,,0,,0,[],,,,[],
35,67,clear,1,267,,0,,0,[],,,,[],
7,5,wall,0,1497,,0,,0,[],,,,[],
26,18,wall,0,1497,,0,,0,[],,,,[],
67,56,clear,0,375,,0,,0,[],,,,[],
9,51,clear,0,725,,0,,0,[],,,,[],
83,0,clear,1,1268,,0,,0,[],,,,[],
28,64,clear,1,234,,0,,0,[],,,,[],
41,3,clear,1,1385,,0,,0,[],,,,[],
5,80,clear,1,514,,0,,0,[],,,,[],
44,8,clear,1,937,,0,,0,[],,,,[],
81,75,clear,1,893.5,,0,,0,[],,,,[],
39,78,clear,1,377,,0,,0,[],,,,[],
37,5,clear,1,952,,0,,0,[],,,,[],
14,21,clear,0,1270,,0,,0,[],,,,[],
74,72,clear,0,1265,,0,,0,[],,,,[],
13,62,clear,1,640,,0,,0,[],,,,[],
32,75,clear,1,429,,0,,0,[],,,,[],
71,3,clear,1,963,,0,,0,[],,,,[],
90,16,clear,1,760.5,,0,,0,[],,,,[],
35,80,clear,1,389,,0,,0,[],,,,[],
76,81,clear,1,1242,,0,,0,[],,,,[],
48,19,clear,1,815,,0,,0,[],,,,[],
6,22,clear,1,1323,,0,,0,[],,,,[],
92,62,clear,1,802,,0,,0,[],,,,[],
9,64,clear,0,608,,0,,0,[],,,,[],
69,78,clear,1,1255,,0,,0,[],,,,[],
41,16,clear,1,742,,0,,0,[],,,,[],
27,81,clear,0,461,,0,,0,[],,,,[],
25,8,clear,1,1083,,0,,0,[],,,,[],
44,21,clear,1,802,,0,,0,[],,,,[],
30,86,clear,1,1024,,0,,0,[],,,,[],
2,24,clear,1,1315,,0,,0,[],,,,[],
20,78,clear,1,940,,0,,0,[],,,,[],
39,91,clear,1,1047,,0,,0,[],,,,[],
